date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:30:24	28298/28298	---M--	200	added ('OK')	image/jpeg	etag:%22010e5483dbdc01:94c%22	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Fenugreek.jpg	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Fenugreek.jpg	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Fenugreek.htm)
15:30:25	3151/3151	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:22%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Fenugreek.ref.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Fenugreek.ref.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Fenugreek.htm)
15:30:26	9791/9791	---M--	200	added ('OK')	image/jpeg	etag:%2204b6a823ebdc01:94c%22	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Aloe.jpg	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Aloe.jpg	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Aloe.htm)
15:30:26	3182/3182	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:26%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Aloe.ref.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Aloe.ref.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Aloe.htm)
15:30:27	1505/1505	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:27%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Marshmallow.ref.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Marshmallow.ref.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Marshmallow.htm)
15:30:27	10939/10939	---M--	200	added ('OK')	image/jpeg	etag:%220e7f4c63cbdc01:94c%22	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Marshmallow.jpg	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Marshmallow.jpg	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Marshmallow.htm)
15:30:29	3451/3451	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:28%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb_Drugix/Aloe.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb_Drugix/Aloe.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Aloe.htm)
15:30:29	2466/2466	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:29%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Ginseng_American.ref.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Ginseng_American.ref.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Ginseng_American.htm)
15:30:29	15509/15509	---M--	200	added ('OK')	image/jpeg	etag:%2207d8ec73ebdc01:94c%22	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Ginseng_American.jpg	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Ginseng_American.jpg	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Ginseng_American.htm)
15:30:30	15794/15794	---M--	200	added ('OK')	image/jpeg	etag:%220bcfa1d3dbdc01:94c%22	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Ligustrum.jpg	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Ligustrum.jpg	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Ligustrum.htm)
15:30:30	1796/1796	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:29%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Scullcap_American.ref.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Scullcap_American.ref.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Scullcap_American.htm)
15:30:31	21379/21379	---M--	200	added ('OK')	image/jpeg	etag:%220ada8e53fbdc01:94c%22	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Scullcap_American.jpg	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Scullcap_American.jpg	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Scullcap_American.htm)
15:30:31	3776/3776	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:30%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb_Drugix/Cleavers.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb_Drugix/Cleavers.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Cleavers.htm)
15:30:31	1135/1135	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:31%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Cleavers.ref.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Cleavers.ref.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Cleavers.htm)
15:30:32	32472/32472	---M--	200	added ('OK')	image/jpeg	etag:%2205267ed3dbdc01:94c%22	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Cleavers.jpg	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Cleavers.jpg	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Cleavers.htm)
15:30:32	4269/4269	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:31%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Andrographis.ref.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Andrographis.ref.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Andrographis.htm)
15:30:32	3668/3668	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:32%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb_Drugix/Dong_Quai.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb_Drugix/Dong_Quai.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Dong_Quai.htm)
15:30:33	1919/1919	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:32%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Dong_Quai.ref.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Dong_Quai.ref.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Dong_Quai.htm)
15:30:33	1697/1697	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:34%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Blueberry.ref.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Blueberry.ref.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Blueberry.htm)
15:30:33	20159/20159	---M--	200	added ('OK')	image/jpeg	etag:%220c324ba3dbdc01:94c%22	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Dong_Quai.jpg	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Dong_Quai.jpg	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Dong_Quai.htm)
15:30:34	15540/15540	---M--	200	added ('OK')	image/jpeg	etag:%220ae0483ebdc01:94c%22	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Blueberry.jpg	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Blueberry.jpg	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Blueberry.htm)
15:30:34	3582/3582	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:34%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Bilberry.ref.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Bilberry.ref.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Bilberry.htm)
15:30:35	3538/3538	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:35%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb_Drugix/Cranberry.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb_Drugix/Cranberry.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Cranberry.htm)
15:30:35	2575/2575	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:35%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Cranberry.ref.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Cranberry.ref.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Cranberry.htm)
15:30:36	20144/20144	---M--	200	added ('OK')	image/jpeg	etag:%220d568e3ebdc01:94c%22	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Bilberry.jpg	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Bilberry.jpg	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Bilberry.htm)
15:30:36	3708/3708	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:36%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb_Drugix/Red_Yeast_Rice.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb_Drugix/Red_Yeast_Rice.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Red_Yeast_Rice.htm)
15:30:36	3878/3878	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:36%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Red_Yeast_Rice.ref.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Red_Yeast_Rice.ref.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Red_Yeast_Rice.htm)
15:30:36	19282/19282	---M--	200	added ('OK')	image/jpeg	etag:%22047fcd13dbdc01:94c%22	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Cranberry.jpg	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Cranberry.jpg	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Cranberry.htm)
15:30:37	2260/2260	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:37%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Ashwagandha.ref.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Ashwagandha.ref.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Ashwagandha.htm)
15:30:37	16960/16960	---M--	200	added ('OK')	image/jpeg	etag:%22029a49c3ebdc01:94c%22	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Ashwagandha.jpg	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Ashwagandha.jpg	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Ashwagandha.htm)
15:30:37	3902/3902	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:37%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb_Drugix/Ginseng_Asian.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb_Drugix/Ginseng_Asian.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Ginseng_Asian.htm)
15:30:38	4156/4156	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:39%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Ginseng_Asian.ref.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Ginseng_Asian.ref.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Ginseng_Asian.htm)
15:30:39	2362/2362	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:39%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Astragalus.ref.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Astragalus.ref.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Astragalus.htm)
15:30:39	19777/19777	---M--	200	added ('OK')	image/jpeg	etag:%220e8d3bc3ebdc01:94c%22	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Ginseng_Asian.jpg	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Ginseng_Asian.jpg	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Ginseng_Asian.htm)
15:30:39	1474/1474	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:40%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Oats.ref.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Oats.ref.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Oats.htm)
15:30:40	13083/13083	---M--	200	added ('OK')	image/jpeg	etag:%22018c1a93ebdc01:94c%22	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Astragalus.jpg	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Astragalus.jpg	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Astragalus.htm)
15:30:40	3894/3894	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:40%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Turmeric.ref.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Turmeric.ref.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Turmeric.htm)
15:30:41	17091/17091	---M--	200	added ('OK')	image/jpeg	etag:%220eef1313cbdc01:94c%22	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Oats.jpg	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Oats.jpg	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Oats.htm)
15:30:41	3330/3330	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:41%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb_Drugix/Lemon_Balm.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb_Drugix/Lemon_Balm.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Lemon_Balm.htm)
15:30:41	14830/14830	---M--	200	added ('OK')	image/jpeg	etag:%220686a553fbdc01:94c%22	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Turmeric.jpg	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Turmeric.jpg	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Turmeric.htm)
15:30:42	2400/2400	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:42%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Lemon_Balm.ref.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Lemon_Balm.ref.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Lemon_Balm.htm)
15:30:42	16970/16970	---M--	200	added ('OK')	image/jpeg	etag:%2208cd313dbdc01:94c%22	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Lemon_Balm.jpg	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Lemon_Balm.jpg	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Lemon_Balm.htm)
15:30:42	1433/1433	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:42%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Usnea.ref.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Usnea.ref.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Usnea.htm)
15:30:43	3075/3075	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:42%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Burdock.ref.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Burdock.ref.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Burdock.htm)
15:30:43	18536/18536	---M--	200	added ('OK')	image/jpeg	etag:%220b4a5503fbdc01:94c%22	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Usnea.jpg	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Usnea.jpg	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Usnea.htm)
15:30:44	2872/2872	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:43%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Beta_Sitosterol.ref.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Beta_Sitosterol.ref.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Supp/Beta_Sitosterol.htm)
15:30:44	2500/2500	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:43%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Elderberry.ref.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Elderberry.ref.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Elderberry.htm)
15:30:44	18371/18371	---M--	200	added ('OK')	image/jpeg	etag:%220575a313ebdc01:94c%22	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Burdock.jpg	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Burdock.jpg	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Burdock.htm)
15:30:45	1501/1501	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:45%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Bitter_Melon.ref.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Bitter_Melon.ref.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Bitter_Melon.htm)
15:30:45	23139/23139	---M--	200	added ('OK')	image/jpeg	etag:%220a7d6ab3dbdc01:94c%22	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Elderberry.jpg	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Elderberry.jpg	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Elderberry.htm)
15:30:46	4392/4392	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:46%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Black_Cohosh.ref.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Black_Cohosh.ref.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Black_Cohosh.htm)
15:30:46	15991/15991	---M--	200	added ('OK')	image/jpeg	etag:%2208695593dbdc01:94c%22	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Bitter_Melon.jpg	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Bitter_Melon.jpg	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Bitter_Melon.htm)
15:30:47	1329/1329	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:47%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Blackberry.ref.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Blackberry.ref.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Blackberry.htm)
15:30:48	1465/1465	---M--	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202005%2014:30:47%20GMT	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Blessed_Thistle.ref.htm	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Blessed_Thistle.ref.htm	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Blessed_Thistle.htm)
15:30:48	24395/24395	---M--	200	added ('OK')	image/jpeg	etag:%2202c60883ebdc01:94c%22	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Black_Cohosh.jpg	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Black_Cohosh.jpg	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Black_Cohosh.htm)
15:30:49	22344/22344	---M--	200	added ('OK')	image/jpeg	etag:%220ee4b943ebdc01:94c%22	www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Blackberry.jpg	C:/Documents%20and%20Settings/pc/Escritorio/Naturopias/HealthNotes/www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Blackberry.jpg	(from www.naturesbounty.com/vf/healthnotes/HN_Live/Spanish/Es-Herb/Blackberry.htm)
